name,lon,lat
Poleska,17.12846055,51.14647395
Kowieńska,17.1370026,51.143166300000004
Działdowska,17.10690965,51.13272665
Pułkownika Bolesława Orlińskiego,16.9754424,51.1230208
Metalowców,16.95415953410442,51.12702475146322
Koszalińska,16.953714764062212,51.1266611381041
Międzyzdrojska,16.95240895,51.12622855
Zachodnia,17.000330517509326,51.11693899904345
Inowrocławska,17.0145432,51.1154808
Dźwirzyńska,16.947998300000002,51.1274689
Włodzimierza Majakowskiego,16.947677942147568,51.12674871453249
Inflancka,17.1320878,51.1458179
Ścinawska,17.008162846938312,51.11876388628694
Wejherowska,16.984086490790414,51.12530710771763
Kwiska,16.983791764381916,51.12495443762515
Kłodnicka,16.9821737,51.1231232
Cypriana Godebskiego,17.09765679751683,51.110487762977165
Skwer Powstańców Warszawskich,17.097682618600807,51.110305747236325
Hermanowska,16.95811889058767,51.12155697514427
Gwarecka,16.959011394713272,51.14032026996193
Górnicza,16.957579254575077,51.13635941437407
Szklarska,16.9568158,51.134039650000005
Racławicka,17.002539072119575,51.08218694390862
rondo Sylwestra Chęcińskiego,17.002738912151642,51.082125702631956
Skarbowców,16.99901865,51.0811581
Rymarska,16.994523872582533,51.080076215654564
Marcina Borelowskiego,17.1031209,51.108574000000004
Rybacka,17.01754565,51.11396800000001
Środkowa,17.017443649999993,51.1139769
Młodych Techników,17.01261975,51.115968
Mikołaja Kopernika,17.085219038264373,51.11225148257805
Walerego Sławka,17.0945264,51.10835595
Włościańska,17.1510718,51.10399785
Jana Zamoyskiego,17.13752675,51.10992204999999
Gitarowa,17.1590937,51.10408675
Przy Torze,17.158567213161767,51.1036144036181
Perkusyjna,17.159660227958025,51.10360138667737
Księdza Marcina Lutra,16.98512415,51.12703655
Jeleniogórska,16.89036778491775,51.15507586910154
Starogajowa,16.890668002078495,51.15492636842669
Górecka,16.894423953759386,51.16130241301593
Niecała,16.895202098952645,51.149083654198094
Kozanowska,16.97335035,51.1324096
Setna,16.979273499999998,51.13684885
Dokerska,16.9653779,51.138720500000005
Kręta,17.04032055,51.1222482
Juliana Ursyna Niemcewicza,17.038975450000002,51.122788549999996
Teodora Parnickiego,17.028581000000003,51.13906955
Pęgowska,16.97552523811525,51.1966750270602
Zabłocie,16.97588331352881,51.196612793189544
Zajączkowska,16.97807592023223,51.19125472241037
Zapotocze,16.97789755,51.191720200000006
Podbiałowa,16.999106949999998,51.16504245
Pełczyńska,16.999242383511024,51.16462940250581
Jerzego Bajana,16.9584287,51.123771000000005
Kołobrzeska,16.94958535,51.123807049999996
Nowodworska,16.96535915,51.1140796
Paprotna,17.028197088328266,51.15358739235653
Sułowska,17.023408767646863,51.178396710519344
Fryzjerska,17.02330891684688,51.17827436240528
Kurkowa,17.0280041,51.11779865
Plac Maxa Borna,17.028015751245906,51.11762060035292
Biskupa Tomasza Pierwszego,17.02794069974001,51.12390808808563
Flisacka,17.027703150070018,51.12520098204331
Weroniki Kumko,17.0049663922557,51.13532330418709
Niedźwiedzia,16.994133369887084,51.12113818029478
Stacha Świstackiego,17.051043138922406,51.09887747980137
Miernicza,17.048330852094328,51.10107790021376
Waleriana Łukasińskiego,17.049326200000003,51.102041850000006
Marcina Kasprzaka,17.096082850000002,51.109080500000005
Ludwika Waryńskiego,17.10337318877284,51.11006935287484
Jana Szanieckiego,17.100969339802457,51.111428532095914
Fryderyka Chopina,17.0819208,51.11707045
aleja Ludomira Różyckiego,17.081857025494205,51.11698931695188
Karola Szymanowskiego,17.0829514,51.117153900000005
Karola Lipińskiego,17.084799099999998,51.117146950000006
aleja Tadeusza Boya-Żeleńskiego,17.06159835,51.13297740000001
Księdza Norberta Bonczyka,17.03887077171506,51.136170674317
Samuela Bogumiła Lindego,17.03946975599391,51.13876496268584
Ogrodowa,16.991445597924468,51.086922336399155
Stefana Szolc-Rogozińskiego,16.990496691746728,51.08760173110177
Kazimierza Jagiellończyka,17.034927417417737,51.121432537261434
Plac Stanisława Staszica,17.0318393,51.122749549999995
Krzycka,17.00644245,51.07517029999999
Małopanewska,16.988198750000002,51.12355875
Rysia,16.988334408227395,51.123707042709064
Księdza Franciszka Salezego Jezierskiego,17.093944729181693,51.11329804855262
Walecznych,17.0619786,51.1177921
Barycka,17.046970533940218,51.12035249477582
Jana Henryka Pestalozziego,17.04745625185837,51.12089488694248
Na Szańcach,17.04524642068028,51.118959033206096
Mieszka I,17.04454748951517,51.116297003678206
Kapitulna,17.046393294819026,51.11519705109762
Kanonia,17.046604161796253,51.11523753029848
Plac Kościelny,17.044733678825043,51.11496294278706
Plac Katedralny,17.04603140955612,51.11431203836322
Katedralna,17.045644327391155,51.1142043355931
Kardynała Augusta Hlonda,17.049054399335727,51.114483498846056
Hutnicza,16.961447550000003,51.139098149999995
Rękodzielnicza,16.957528,51.136419849999996
Kluczborska,17.0444002,51.12294955
Wygodna,17.047678083024458,51.122566300322674
Norberta Barlickiego,17.048606499999998,51.12201075
Krępicka,16.867430297877792,51.147172141375584
Junacka,16.860506450000003,51.15454445
Wińska,16.83446252593378,51.17350133555618
Mojęcicka,16.835042473692884,51.174142778712685
Poświęcka,17.03445075,51.1563907
Ludwika Nabielaka,17.044086999999998,51.13839165
Marii Konopnickiej,17.04308425,51.140846749999994
Bohdana Zaleskiego,17.0406372,51.140046999999996
Skwer Obrońców Helu,17.040877350000002,51.14003755
Kaczeńcowa,16.996807627873807,51.16948777795867
Jajczarska,16.85362575,51.1474124
Mokrzańska,16.853648649999997,51.147465600000004
Bulwar Piotra Włostowica,17.04211495,51.1143005
Fryderyka Joliot-Curie,17.05209955937352,51.11118566707831
Józefa Chełmońskiego,17.09439,51.09941145
Kożuchowska,17.09425229030193,51.09918528123813
Jacka Malczewskiego,17.097769749999998,51.09924035
Braci Gierymskich,17.1165169,51.1000171
Eugeniusza Zaka,17.116473943240127,51.10022042196554
Bartoszowicka,17.11426155,51.099301600000004
Witolda Wojtkiewicza,17.112107748111367,51.09868539946418
Władysława Ślewińskiego,17.1106143,51.09852005
Leona Wyczółkowskiego,17.10912815,51.0983888
Józefa Pankiewicza,17.1076311,51.09827705
Jana Stanisławskiego,17.106247527208392,51.09885938557689
Henryka Hipolita Rodakowskiego,17.103643990900167,51.09918341624887
Piotra Michałowskiego,17.102571060245946,51.09936400926768
Aleksandra Kotsisa,17.10581936016423,51.10145391346203
Wojciecha Gersona,17.111779485173756,51.10092470193
Marcelego Bacciarellego,17.116959562814348,51.101537747286635
Zygmunta Noskowskiego,17.08760735,51.1218715
Mieczysława Karłowicza,17.087644074050605,51.1216711982356
Władysława Łokietka,17.0348152,51.11764255
Witebska,17.129231400000002,51.14223509999999
Tarasa Szewczenki,17.12768394545799,51.13998287874409
Leśna,17.163924299999998,51.0970707
Słubicka,17.000971749999998,51.1187801
Zgorzelecka,17.000906,51.1187544
Bolesławiecka,16.9989332,51.11535655
Złotoryjska,17.001696850000002,51.11458595
Kruszwicka,17.00645092646332,51.114476000665036
Sopocka,17.06745195,51.1169034
Szybowcowa,16.976174649999997,51.1271514
Promień,17.100669157089374,51.102437175072126
Stefanii Sempołowskiej,17.1023362,51.1044001
Marka Petrusewicza,17.033670491705582,51.09159075318189
Wesoła,17.03385596137235,51.09156163885434
Plac Biskupa Nankiera,17.03778505,51.11249415
Dzielnicowa,16.95886982663062,51.097438255028806
Rejonowa,16.9591891,51.0987289
Osiedlowa,16.95622543639546,51.09931216259306
Głośna,17.00132395,51.12020605
Białowieska,16.991489911447122,51.12246772727314
Głogowska,17.002753774675437,51.11522932736783
Szprotawska,17.00288433363334,51.12038017788933
Litomska,17.008768472119833,51.113595476123855
Sołtysia,17.010458686669217,51.11406980373618
Zielonogórska,17.004872499749318,51.119574902731266
Łęczycka,17.0107921,51.1202871
Kazimierza Michalczyka,17.01580992643648,51.118695463347954
Chojnowska,17.004555500000002,51.11915229999999
Salezjańska,17.013223022703233,51.11498217246762
Stefana Czarnieckiego,17.011902236535956,51.1151959552332
Lubińska,17.004976946927737,51.11600407504904
plac Świętego Mikołaja,17.016101750833567,51.11485785052556
Szczepińska,17.01682309043172,51.11429177134025
Żagańska,17.003492100000003,51.1217996
Plac Solidarności,17.01875772418037,51.11290385713613
Jacka Kaczmarskiego,17.01870265,51.11313305
Sieradzka,17.030902272247086,51.09352014648609
Jelenia,16.99955095,51.1234483
Starograniczna,16.999608747127017,51.12329309133479
Żubrza,16.99560485,51.1228221
Grobla Kozanowska,17.00578635,51.12983975
Gnieźnieńska,17.013211720851523,51.12277419437618
Partynicka,16.99066093940067,51.061850009846715
Jeździecka,16.9921666545872,51.06311761077809
Bulwar Profesora Józefa Zwierzyckiego,17.027527,51.1164524
Księdza Czesława Klimasa,17.06223425,51.0803841
Tarnogajska,17.06228635906282,51.080703690603386
Zdzisława Dębickiego,17.035896832019493,51.12593370326219
aleja Czesława Słani,17.0454631,51.109068199999996
Jana Styki i Wojciecha Kossaka,17.04313168785103,51.110635151957396
Zagony,16.94170015,51.1002674
Samborska,16.939475217920446,51.09835303828117
Jurija Gagarina,16.93700663361192,51.09839199251822
Stanisława Kunickiego,16.944106320339703,51.09736662892422
Marka Hłaski,16.950993150000002,51.0998206
Leopolda Tyrmanda,16.9512828,51.101416650000004
Kamila Giżyckiego,16.9497025,51.1018007
Marii Rodziewiczówny,16.94697645,51.10227375
Kazimierza Witalisa Szarskiego,16.94584305,51.10332565
Melchiora Wańkowicza,16.9516012,51.10240015
Szwedzka,16.962195089556293,51.1094012566771
Twarda,16.98512305199165,51.09585127681456
Ignacego Domeyki,16.990537345581014,51.09056945691692
Ślusarska,16.98353635,51.0855267
Kamieniecka,17.06077745,51.0801259
Łagiewnicka,17.059182488550665,51.08076697726919
Ząbkowicka,17.057622191443873,51.079604428265675
Złotostocka,17.060843098241833,51.077245237669366
Buforowa,17.055378675078135,51.062186190750865
Szynowa,17.055556546845892,51.06147255088214
Laskowa,17.0505785,51.0810068
Krynicka,17.047136368036018,51.07704740328347
plac Ludwika Zamenhofa,17.038936076954485,51.08767787594636
Tomaszowska,17.038928768970283,51.08777523335797
Ciepła,17.036476001046893,51.09332690771441
Drzewna,17.019757306719907,51.11268297078199
przejście Oławskie,17.040589285581863,51.107395910564314
Aleja Wędrowców,16.9826179,51.08941755
Eugeniusza Romera,16.982329200000002,51.08978405
Żeglarska,16.98353649903224,51.087992400389645
Henryka Arctowskiego,16.985176928767757,51.087380570106696
Maurycego Beniowskiego,16.98679615,51.087723600000004
Aleksandra Zelwerowicza,17.021790332772618,51.11017510780608
Sokola,17.009578465079365,51.08202396092534
Jerzego Kowalskiego,16.972888043211825,51.07361732585507
Hugona Steinhausa,16.973068231815784,51.07412271371373
Kamila Stefki,16.973696099999998,51.072862
Buraczana,16.976251336702106,51.07014580362156
Dożynkowa,16.98211415,51.06498005
Skrajna,16.98820015981631,51.06559380690404
Przyjaźni,16.988354246151648,51.06564981803474
Kobierzycka,16.98298461441228,51.06328244853837
Kościelna,16.979154299999998,51.064530899999994
Plac Marszałka Józefa Piłsudskiego,17.0559026,51.13814855
Wacława Berenta,17.058092000000002,51.136166849999995
Tadeusza Micińskiego,17.0580702,51.13621795
Wacława Potockiego,17.055043249395485,51.13499884139564
Wąska,17.03145949979665,51.119662711251166
bulwar Xawerego Dunikowskiego,17.0474393,51.111383950000004
Kotlarska,17.03603826847601,51.111127088073154
Sokalska,16.955799900000002,51.0968596
Witolda Gombrowicza,16.948891500000002,51.10471815
Marii Dąbrowskiej,16.947280896322322,51.10352525073987
Australijska,16.96347111326707,51.10864557067194
Belgijska,16.9697296,51.1053523
Buczacka,16.938138313863277,51.09865154341509
Onufrego Zagłoby,16.92749395,51.12117205
Jana Skrzetuskiego,16.92795215,51.1165418
Strachowicka,16.89786298285785,51.11064077739372
Osiniecka,16.914099401529764,51.12161548743637
Rezedowa,16.923392999999997,51.1214066
Okrężna,17.01247885,51.069413749999995
Wojszycka,17.01248361178748,51.06932809459079
Ołtaszyńska,17.01233854715412,51.06932960312264
Marcelego Nenckiego,17.0244896,51.05660425
Kurpiów,17.02610958266541,51.05589003553455
Konstantego Ildefonsa Gałczyńskiego,17.025970436261012,51.056295233494446
Gerberowa,17.03172880192142,51.05771519210905
Snopkowa,17.03204919990073,51.06356479881609
Diamentowa,17.0230094,51.05225645
Admirała Józefa Unruga,17.0212965,51.0547033
Traktorowa,17.019092649999997,51.05195195
Ułańska,17.018969815690575,51.05196928828313
Żwirki i Wigury,16.936885760536576,51.0982441114968
Życzliwa,16.98963009958056,51.06639124945274
Księdza Piotra Wawrzyniaka,17.004447766139027,51.074516417730635
Orla,17.0030829,51.08199385000001
Andrzeja Struga,17.03103325,51.1269012
Kleczkowska,17.030706435105746,51.12688247095943
Emila Zegadłowicza,17.032525149999998,51.1267621
Lucjana Siemieńskiego,17.034089350000002,51.12677025000001
Dawida Kurzmanna,17.03625545,51.126609450000004
wybrzeże Józefa Conrada-Korzeniowskiego,17.032767950319474,51.13000859798028
Most Osobowicki,17.027712932463505,51.13031222711162
Most Trzebnicki,17.037240193276446,51.13094864296286
Zakładowa,17.037129650091973,51.130080751272494
Piesza,17.03057290997376,51.132829051139275
rondo Marii Zduniak,16.982531935475524,51.1181832152243
Jerzego Cieślikowskiego,16.94912871866086,51.10439900857234
Romualda Cabaja,16.94975935,51.1041481
Stanisława Dygata,16.950762534538057,51.103353079183314
Heleny Boguszewskiej,16.94840082649844,51.10397630129482
Angielska,16.965786610713117,51.10942315265141
Irlandzka,16.966673707909088,51.1115753009309
Baskijska,16.96813745,51.110023999999996
Białoruska,16.96783895,51.1125106
Kanadyjska,16.964324502239783,51.1103665950382
Ukraińska,16.962655169476466,51.11145095108643
Stanów Zjednoczonych,16.96880449793257,51.107613760267384
Grecka,16.9623531,51.1063869
Turecka,16.964508549999998,51.10418975
Norweska,16.96505235,51.10929765000001
Holenderska,16.966955638357213,51.10894852960082
Hiszpańska,16.9613881,51.10659495
Roślinna,16.942742799999998,51.101077950000004
Turkusowa,17.022460000000002,51.0514905
Chorwacka,17.024719958175943,51.14094974974918
Bezpieczna,17.024280527579695,51.1408138693436
Jugosłowiańska,17.01983835,51.138610650000004
Łużycka,17.019228209162698,51.13818497075504
Mulicka,17.118089908666438,51.14681527179813
Miłostowska,17.120853354306746,51.14668089472944
Stobrawska,16.98128295580783,51.11872573197697
Śliczna,17.035350537674475,51.08457632209581
Widna,17.04473735,51.08455135
Saperów,16.998829607851476,51.08670462668762
Spiska,17.0315694,51.08589775
Rudolfa Weigla,17.026517050000002,51.074857699999995
Działkowa,17.024001562399114,51.08260299491544
Bogusława Bobrańskiego,17.032909754212852,51.07581176639408
Wiktora Brossa,17.023284372542523,51.08016092826708
Otmuchowska,17.050459,51.0866652
Wapienna,17.042025756694837,51.087304134078515
Świętego Jerzego,17.04245328268258,51.0878059825026
Henrykowska,17.049462343833202,51.088872232449845
Lniana,17.043368659234,51.090063080295145
Aleja Akacjowa,17.016406202602848,51.08517902412294
Aleja Dębowa,17.01635682760553,51.080844031173676
Aleja Jarzębinowa,17.014743068798314,51.082019201266114
Wolbromska,17.00774998638236,51.08740576051774
Pułtuska,17.013220573906615,51.074984815544724
Cisowa,17.015820766922833,51.07982760485582
Rawska,17.01653910906306,51.07854284122604
Skierniewicka,17.014749522203807,51.07783069153349
Garwolińska,17.015920485763143,51.07659462713694
Andrzeja Waligórskiego,17.01117963300184,51.07237714051998
Mieczysława Orłowicza,17.04800765,51.0780329
Romana Zmorskiego,17.049016299999998,51.078914
Generała Mariusza Zaruskiego,17.049399356303105,51.07869360003264
Zygmunta Glogera,17.050027110059602,51.07817939999211
Ścieżka zdrowia,17.02648453908596,51.07590370966609
Aleja Lipowa,17.014358867866704,51.0838520192563
Przelot,17.000367349999998,51.0839647
Modlińska,16.99910075,51.08380069999999
Nożownicza,17.032754612207633,51.11263866030382
Garbary,17.0327019,51.11328565
Jodłowa,17.037618742215955,51.11174160258042
Krawiecka,17.037955826549258,51.109417929413674
Uniwersytecka,17.0345611,51.113072700000004
Stanisława Leszczyńskiego,17.030690202062665,51.10792014849594
Franciszkańska,17.031201495042954,51.10660617119586
Grójecka,17.017468184824335,51.07773759796966
Kutnowska,17.007936672907757,51.07981617452835
Bolesława Ulanowskiego,17.00531755,51.0812626
rondo Raoula Wallenberga,17.019511190583696,51.081152760903606
Aleja Wiązowa,17.02049807932411,51.08321017496742
Kampinoska,17.011385403473536,51.079840120231026
Sochaczewska,17.013702200149307,51.07966184993825
Oksywska,16.9983058,51.085404
Żurawia,17.00094149284043,51.08304510411526
Wandy Rutkiewicz,17.039617949339604,51.073140238484996
Czerniawska,17.039477162914608,51.07374354274317
Strońska,17.040918611849623,51.07301295452982
Adama Uznańskiego,17.03889865,51.0731355
Warmińska,16.939650800000003,51.1472128
Niemczańska,17.038394848378516,51.073774255101696
Międzyleska,17.066325749999997,51.0810386
Winogronowa,17.05153460011526,51.07808760722839
Owocowa,17.05289271254128,51.0749601380816
Śliwkowa,17.056399390951793,51.07415693174701
Grabarska,17.025024508554484,51.110699996071176
Sowia,17.002948044963606,51.07348065396757
Burzowa,16.99355975,51.075995600000006
Powiewna,16.99358835,51.0759131
Zefirowa,16.995559399999998,51.07455215
Wieczorna,16.992923001180543,51.07519343591685
Gradowa,16.99661435,51.076138099999994
Chłodna,16.99700323358005,51.07502080613098
Słotna,16.99894235,51.07631455
Pogodna,16.997145850000003,51.0737919
Deszczowa,16.999964760678147,51.073354029075915
Upalna,16.998793814294665,51.07457372331266
Mariana Rapackiego,16.999629405221608,51.07435554607755
Szronowa,17.001364291677515,51.07391825624866
Juliana Tuwima,17.002294848978064,51.0736764007393
Sosnowiecka,17.0919976633111,51.07004740308587
Długopolska,17.032792899999997,51.07499945
Kudowska,17.03581656000094,51.07547225620347
Pirenejska,17.037167203998592,51.0741302072195
Lądecka,17.037258662116283,51.07533050055521
Puszczykowska,17.0342287,51.074821400000005
Dusznicka,17.03544729998913,51.07639082605306
Jerzego Kukuczki,17.03258960020247,51.07196022220275
Himalajska,17.034273725496156,51.07196460296785
Alpejska,17.035693600000002,51.071884
Piławska,17.043361123554696,51.07697585627878
Radkowska,17.0432314,51.0738125
Kłodzka,17.043455350000002,51.07279525
Dzierżoniowska,17.044708348682605,51.07478787997332
Bielawska,17.04594855,51.07476185
Pietrzykowicka,17.04537255,51.07578995
Pieszycka,17.0470721,51.0759428
Wambierzycka,17.0481429,51.07654505
Generała Józefa Haukego-Bosaka,17.048018344556997,51.10395082927837
Dobrzyńska,17.0462890393207,51.10683239506398
Walońska,17.04914072034931,51.10579545247113
Na Grobli,17.056632349945264,51.10445394969895
Okólna,17.067658545491753,51.10172966186931
Międzyrzecka,17.068448077506076,51.10176238307677
wybrzeże Juliusza Słowackiego,17.051270441207798,51.10890637629826
Mazowiecka,17.051122820486626,51.108672851888755
Brzeska,17.05066115592769,51.09724187605398
Stanisława Chudoby,17.053982231900406,51.096448409806214
Szybka,17.0524498902323,51.10171782020976
Żabia Ścieżka,17.053696021086473,51.100466804775
Żabia Grobla,17.0579145,51.099324800000005
Rakowiecka,17.0687693,51.0972682
Krzywa Grobla,17.071616127448237,51.097328447897524
Kładka Zwierzyniecka,17.06994884042199,51.102528741598604
Grobla Szczytnicko-Bartoszowicka,17.07007856504114,51.10770788316625
Przystankowa,17.03271665,51.07068715
Glebowa,17.033725,51.0706262
Ratajów,17.037327813873443,51.06898964765483
Pawia,17.03923355,51.06858285
Terenowa,17.039492554071096,51.06853859211842
Siewców,17.03796784646422,51.06800352377065
Żeńców,17.0374651,51.06740709999999
Pawła Jasienicy,17.0354536,51.06588885
Klasztorna,17.03775455,51.06382735
Antoniego Czechowa,17.037692724738406,51.07033837240782
Oraczy,17.032108142420036,51.06824048801926
Będzińska,17.03437215,51.066021250000006
Skibowa,17.03333285,51.066066750000005
Żniwna,17.033438949999997,51.0649647
Wylotowa,17.03458385,51.0674675
Bliska,17.036024949999998,51.06648855
Uczniowska,17.028406475559724,51.06130493292728
Łubinowa,17.02414788800881,51.059797870329454
Rzepakowa,17.01956885468767,51.0594124978517
Nektarowa,17.0215973,51.060170250000006
Orawska,17.02480875,51.0705578
Koszycka,17.02553355,51.0707921
Spokojna,17.0302346,51.0681512
Świt,17.029438050914944,51.0665970199097
Radarowa,17.028651715574423,51.06145061348446
Przemkowska,16.97858045,51.1124138
Otyńska,16.9784898,51.112454299999996
Babimojska,16.978582250000002,51.112474950000006
Jana Szczyrki,16.977809551870386,51.111601282523424
Rudzka,16.975483,51.11252515
Storczykowa,17.0271488,51.056087649999995
Tulipanowa,17.030167643484777,51.061823888726
Kosmiczna,17.030321093856735,51.06435481495372
Daleka,17.03056335026626,51.06201328502702
Chlebowa,17.030352200000003,51.066068599999994
Marmurowa,17.04014495,51.0687102
Asfaltowa,17.03853065,51.06500274999999
Granitowa,17.0403456,51.06470745
Oboźna,17.03257325104638,51.058524609004074
Szarych Szeregów,17.0343402,51.05858395
Biwakowa,17.0367466,51.0578881
Hufcowa,17.037823699999997,51.058263600000004
Olgi Drahonowskiej,17.0353409,51.06142575
Kwitnąca,17.0361228,51.0625669
Poronińska,17.03249773887972,51.0613157281778
Nenufarowa,17.0329442,51.0626534
Rozmarynowa,17.038295249999997,51.06362884999999
Pachnąca,17.0391814,51.063346550000006
Zawiszy Czarnego,17.040547500000002,51.06270675000001
Andrzeja Małkowskiego,17.04117135,51.0624891
Konduktorska,17.0546505,51.0670255
Sygnałowa,17.0671884,51.064515400000005
Centralna,17.0731067,51.06383195
Ernesta Malinowskiego,17.0654585,51.06134894999999
Wilhelma Grapowa,17.065618,51.061315
Franza Petera Schuberta,17.065242390360275,51.058572950905244
Dróżnicza,17.06464696547202,51.059011584461864
Jagodzińska,17.061037295305372,51.05839488517312
Tunelowa,17.06386946349007,51.061669994698526
Brzozowa,17.05701265,51.0578023
Braci Hofmannów,17.0607656,51.06488245
Hipolita Cegielskiego,17.060313019267763,51.064646115544036
Ekspresowa,17.061108831483082,51.063012510674696
Godfryda Linkego,17.063213832421482,51.06403252091609
Poranna,16.991933000000003,51.0716292
Wietrzna,16.998659244592183,51.07217697974742
Południowa,16.991956100000003,51.07465195
Róży Wiatrów,16.99391585,51.072268
Antonia Vivaldiego,17.058715365216973,51.05150629808045
Ryszarda Wagnera,17.0611351,51.0519545
Żabia kładka,17.037097888251232,51.11732213616938
wyspa Słodowa,17.041245252150635,51.115807779176414
Stanisława Kusztelana,17.001221734170652,51.076393752278726
Wojciecha Korfantego,17.001023266004726,51.07785876590786
Jesienna,17.004370350000002,51.0730668
Zimowa,17.000551023646082,51.07171323358654
Halna,16.998420799999998,51.0711247
Letnia,16.999290795693508,51.07087728277106
Polarna,16.997997609813947,51.070020828154824
Wiosenna,17.00163551926436,51.07245803005772
Braterska,16.998535058689274,51.06746495199395
Studzienna,17.027747602388487,51.09561023362249
Stolarska,16.9905158,51.0845094
Lakiernicza,16.99037321819354,51.084255438722735
Pilnikarska,16.99010155,51.08375275000001
Monterska,16.9899209,51.0830918
Tapicerska,16.993955,51.082917300000005
Heblarska,16.987130633592887,51.08501036029662
Blacharska,16.989763,51.080962299999996
Tokarska,16.98176015,51.085323599999995
Maksymiliana Jackowskiego,17.104875,51.10528925
Spółdzielcza,17.104858409553387,51.10536844879111
Franciszka Stefczyka,17.10560665,51.10429935000001
Edwarda Abramowskiego,17.106904200000002,51.104025050000004
Romualda Mielczarskiego,17.108199425246255,51.10377251523587
Księdza Grzegorza Piramowicza,17.0967335,51.10306154999999
Brata Alberta,17.098263338526102,51.10388135364275
Janusza Korczaka,17.099614492206967,51.10415915256967
Jasna,17.100745247301383,51.10404195086166
Piotra Norblina,17.10923185,51.10276075
Cicha,17.099989999355103,51.103514895144386
Księdza Piotra Ściegiennego,17.104971631486684,51.10969341247401
Emilii Plater,17.109061299685486,51.107743031705276
Narcyzy Żmichowskiej,17.1101848,51.1066025
Karola Libelta,17.105518169339685,51.110465178212756
Generała Ludwika Mierosławskiego,17.105382050000003,51.11077675
Belwederczyków,17.104243064071394,51.11178328631193
Szymona Konarskiego,17.10420236080344,51.11263074335179
Generała Józefa Sowińskiego,17.10274526180595,51.11285369650249
Piotra Wysockiego,17.099244610048668,51.11263860020341
Pułkownika Franciszka Nulla,17.099961132789208,51.10824927666524
Stefana Okrzei,17.098176952841758,51.10842479916637
Pułkownika Józefa Becka,17.095127368071058,51.106922415191995
Pastelowa,17.096996367180292,51.10627700069956
Srebrnogórska,17.0479136,51.07243314999999
Aliancka,17.009386149999997,51.07050595
Turniejowa,17.00953055,51.070513500000004
Tenisowa,17.005559916879225,51.06926738173101
Żołnierska,17.006590250000002,51.070249450000006
Kolarska,17.005346449999998,51.06768285
Zapaśnicza,17.00626083996458,51.06665347206258
Siostrzana,16.994137895634804,51.06456904549778
Sąsiedzka,16.993341091654695,51.06473544819823
Rodzinna,16.992080100000003,51.06482805
Końska,17.00974428208474,51.06916778961281
Hippiczna,17.01101489422704,51.067554030463945
Malinowa,17.010269346676598,51.06627052738338
Ożynowa,17.0118383,51.0660156
Czeremchowa,17.0132871,51.065767300000005
Kalinowa,17.0114972,51.065087000000005
Borówczana,17.0122481,51.066514549999994
Czereśniowa,17.012775650000002,51.0672384
Dereniowa,17.01391289946381,51.06813890106879
Tarninowa,17.014804239863103,51.068491751205514
Agrestowa,17.0173257,51.0664528
Porzeczkowa,17.0150638,51.06954175
Czysta,17.032720951821304,51.10254564948676
Arrasowa,17.0368147,51.10545125
Nowa,17.03802167500031,51.105272219136694
Najświętszej Marii Panny,17.040908356064225,51.115022918437326
Świętego Idziego,17.04506915379303,51.11480226564116
Topolowa,17.079862362745896,51.06986698265524
Pionierów,17.082138,51.06756345
Syjamska,17.0828104,51.0656982
Semaforowa,17.083119877461176,51.06408956200238
Birmańska,17.0850145046448,51.061788433029214
Tybetańska,17.08833525,51.05768415
Ziemniaczana,17.093542897376445,51.05287073289206
Arabska,17.09251715,51.0512937
Marsowa,17.092962999999997,51.0504089
Pięćdziesięciu Bohaterów,17.091360976144223,51.047432286187956
Boiskowa,17.091082982569663,51.04735480715349
Węgierska,17.0775111,51.062058199999996
plac Mongolski,17.08208075,51.0607955
Chińska,17.0830231,51.0604516
Laotańska,17.07385285,51.064766750000004
Warszawska,17.076130871313403,51.0641914795971
Pakistańska,17.082255099999998,51.06342495
Tatarska,17.0794395,51.06055945
Koreańska,17.08706174754375,51.058929518934214
Biegła,17.07732014372702,51.06414179380559
Leonarda da Vinci,17.0781713,51.064364499999996
Japońska,17.07995183893563,51.064461454624215
Wileńska,17.08059335,51.06445455
Afgańska,17.08368415679291,51.06165490340076
Cedrowa,17.0786848179425,51.06952975953905
Polna,17.08208495,51.059918350000004
Plac Indyjski,17.08572085,51.056095049999996
Piwniczna,17.08525285,51.055061949999995
Wilcza,17.07111415,51.089114699999996
Kładka Siedlecka,17.07334077553448,51.09143205766143
Opatowicka,17.09484665442818,51.091421820968804
Młoda,17.05816095,51.096487450000005
Woskowa,17.08378995,51.051881400000006
Mandżurska,17.0896629,51.05631935
Aleja Róż,17.0879315,51.0550178
Społeczna,17.08488415,51.05408189999999
Władysława Szafera,17.02429325,51.05592005
Kryniczna,17.02404465,51.05280875
Walerego Goetla,17.02364305,51.05380835
Piechoty,17.02005698312491,51.053319051801694
Malachitowa,17.024121085582202,51.05179520393409
Szmaragdowa,17.020641,51.051707300000004
Nefrytowa,17.022421621367624,51.04887696784254
Brylantowa,17.02873339025123,51.0518292305903
Generała Tadeusza Bora-Komorowskiego,17.114584670360827,51.15043686159703
Irkucka,17.121001200000002,51.1569804
Jana Kaczmarka,17.007587701494856,51.073954305825666
Plac Konstytucji 3 Maja,17.04065225,51.09965735
Kanałowa,17.12266825,51.102422499999996
Gabrieli Zapolskiej,17.02709465038231,51.101819398793786
